SECTOR,SHELF,REEF_NAME,REEF_ID,SITE_NO,LATITUDE,LONGITUDE,VISIT_NO,YEAR_CODE,SAMPLE_DATE,YEAR,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,19,201011,4/05/2011,,85.9,6.8,6.3,1
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,19,201011,4/05/2011,,88,7.6,3.3,1.1
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,20,201112,26/04/2012,,88.4,7.7,2.4,1.5
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,20,201112,26/04/2012,,87.16,8.36,2,2.49
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,20,201112,25/04/2012,,90.3,6.5,1.9,1.3
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,21,201213,22/05/2013,,82.4,11.5,5.3,0.8
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,21,201213,22/05/2013,,80.2,11.9,6,1.9
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,21,201213,22/05/2013,,84.49,8.61,5,1.9
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,22,201314,2/05/2014,,79.5,14.7,4.2,1.6
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,22,201314,2/05/2014,,79.2,13.5,5.9,1.4
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,22,201314,2/05/2014,,78.4,13.2,6.2,2.2
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,23,201415,4/05/2015,,76.79,16.51,5.2,1.5
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,23,201415,4/05/2015,,70.77,18.42,7.71,3.1
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,23,201415,4/05/2015,,79.8,14.6,4.4,1.2
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,24,201516,15/05/2016,,74,18.6,4.5,2.9
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,24,201516,15/05/2016,,67.5,24.7,4.2,3.6
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,24,201516,16/05/2016,,72.5,20.7,4.2,2.6
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,25,201617,12/05/2017,,69.3,22.5,6.3,1.9
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,25,201617,12/05/2017,,69.3,25.1,4.1,1.5
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,25,201617,13/05/2017,,68.7,27.2,2.6,1.5
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,26,201718,27/04/2018,,63.4,25.5,8.5,2.6
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,26,201718,27/04/2018,,64.1,27.4,5.3,3.2
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,26,201718,28/04/2018,,61.5,31.3,4.3,2.9
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,28,201920,28/05/2020,,55.62,34.92,8.08,1.39
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,28,201920,28/05/2020,,54.75,34.13,9.04,2.08
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,28,201920,28/05/2020,,50.35,43.54,4.31,1.8
TO,O,CHICKEN REEF,18086S,1,-18.652117,147.7217,29,202021,21/03/2021,,44.3,46.57,7.05,2.08
TO,O,CHICKEN REEF,18086S,2,-18.6558,147.723833,29,202021,21/03/2021,,51.6,39.83,5.47,3.1
TO,O,CHICKEN REEF,18086S,3,-18.66045,147.72365,29,202021,21/03/2021,,46.49,46.57,5.13,1.81
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,0,199192,28/06/1992,,36.85,34.51,11.64,17
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,0,199192,28/06/1992,,23.44,50.77,7.18,18.61
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,0,199192,29/06/1992,,30.09,28.4,20.05,21.45
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,1,199293,5/02/1993,,38.22,41.87,7.96,11.95
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,1,199293,5/02/1993,,24.43,51.17,7.04,17.36
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,1,199293,5/02/1993,,25.06,35.13,21.73,18.09
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,2,199394,29/03/1994,,41.34,34.1,11.65,12.91
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,2,199394,30/03/1994,,29.95,50.46,8.46,11.13
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,2,199394,29/03/1994,,27.96,34.09,23.48,14.47
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,3,199495,14/02/1995,,41.34,38.7,10.26,9.7
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,3,199495,14/02/1995,,27.32,55.06,8.62,9
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,3,199495,14/02/1995,,26.7,39.19,24.75,9.36
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,4,199596,9/02/1996,,32.85,41.02,14.22,11.9
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,4,199596,10/02/1996,,25.24,53.41,7.27,14.08
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,4,199596,10/02/1996,,28.45,35.45,21.75,14.35
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,5,199697,25/04/1997,,42.31,31.84,11.67,14.17
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,5,199697,25/04/1997,,33.85,45.19,8.91,12.06
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,5,199697,25/04/1997,,25.82,39.29,19.88,15.02
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,6,199798,28/02/1998,,44.17,31.92,14.11,9.8
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,6,199798,28/02/1998,,34.92,49.53,8.14,7.41
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,6,199798,28/02/1998,,30.2,32.8,23.2,13.8
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,7,199899,12/03/1999,,42.55,35.38,12.26,9.81
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,7,199899,12/03/1999,,38.01,46.66,7.79,7.54
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,7,199899,12/03/1999,,25.2,40.7,21,13.1
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,8,199900,21/03/2000,,39.11,36.9,16.24,7.75
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,8,199900,21/03/2000,,31.24,50.83,9.57,8.35
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,8,199900,21/03/2000,,25.57,38.43,22.97,13.03
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,9,200001,31/03/2001,,38.15,40,13.14,8.72
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,9,200001,31/03/2001,,30.86,54.14,7.84,7.16
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,9,200001,31/03/2001,,31.25,38.89,22.74,7.12
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,10,200102,14/11/2001,,36.34,44.75,11.31,7.61
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,10,200102,14/11/2001,,33.69,52.93,6,7.38
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,10,200102,14/11/2001,,33.8,41.8,14.1,10.3
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,11,200203,24/11/2002,,40.28,42.97,9.6,7.15
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,11,200203,24/11/2002,,36.79,50.09,5.62,7.51
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,11,200203,25/11/2002,,31.7,38.6,21.7,8
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,12,200304,20/02/2004,,40.52,44.39,11.18,3.92
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,12,200304,20/02/2004,,36.11,52.52,6.18,5.19
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,12,200304,26/02/2004,,29.17,38.31,24.4,8.11
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,13,200405,15/03/2005,,32.22,47.1,11.53,9.15
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,13,200405,15/03/2005,,32.58,53.96,9.04,4.42
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,13,200405,15/03/2005,,26.7,35.5,26.8,11
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,15,200607,17/03/2007,,31.3,49.4,10.8,8.5
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,15,200607,17/03/2007,,29.47,58.61,6.71,5.21
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,15,200607,19/03/2007,,25.6,44.1,20.9,9.4
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,17,200809,7/04/2009,,28.33,48.75,15.71,7.2
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,17,200809,7/04/2009,,32.89,53.69,5.16,8.26
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,17,200809,7/04/2009,,30.2,36.7,23.1,10
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,19,201011,23/03/2011,,45.5,31.3,12.7,10.2
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,19,201011,22/03/2011,,39.5,41.4,6.8,12.3
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,19,201011,22/03/2011,,40.5,20.9,26.3,12.3
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,21,201213,22/04/2013,,45.5,37,12.1,5.4
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,21,201213,22/04/2013,,54.9,35.1,4.6,5.4
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,21,201213,23/04/2013,,43.9,28.2,19.6,8.3
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,23,201415,28/01/2015,,43.8,40.6,11.2,4.4
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,23,201415,28/01/2015,,47.5,40.9,5.1,5.9
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,23,201415,28/01/2015,,47.3,23.7,22.1,6.9
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,25,201617,28/02/2017,,39.6,40.5,14.8,5.1
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,25,201617,1/03/2017,,51.1,37.68,4.71,6.51
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,25,201617,1/03/2017,,36.8,35.8,22.1,5.3
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,27,201819,29/04/2019,,85.35,1.58,2.57,10.51
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,27,201819,29/04/2019,,82.33,8.13,1.88,7.66
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,27,201819,29/04/2019,,76.05,6.92,9.12,7.9
WH,I,HAYMAN ISLAND REEF,20014S,1,-20.056983,148.8994,29,202021,18/02/2021,,88.96,4.17,2.46,4.41
WH,I,HAYMAN ISLAND REEF,20014S,2,-20.059667,148.90165,29,202021,18/02/2021,,80.35,12.08,2,5.57
WH,I,HAYMAN ISLAND REEF,20014S,3,-20.062033,148.903933,29,202021,18/02/2021,,71.44,6.29,17.49,4.78
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,0,199192,27/06/1992,,25.14,19.32,23.41,32.13
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,0,199192,27/06/1992,,28.53,16.06,21.85,33.57
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,0,199192,27/06/1992,,21.43,14.21,11.14,53.22
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,1,199293,7/02/1993,,30.09,17.45,21.95,30.51
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,1,199293,7/02/1993,,31.44,16.11,20.38,32.07
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,1,199293,7/02/1993,,23.27,16.57,13.56,46.6
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,3,199495,13/02/1995,,44.87,19.79,22.22,13.12
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,3,199495,13/02/1995,,38.89,20.04,24.97,16.11
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,3,199495,13/02/1995,,26.11,14.87,15.28,43.74
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,4,199596,19/02/1996,,31.71,22.92,21.03,24.34
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,4,199596,19/02/1996,,36.29,16.85,18.28,28.59
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,4,199596,19/02/1996,,27.68,15.44,8.93,47.95
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,5,199697,26/04/1997,,16.2,20.1,27.8,35.9
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,5,199697,27/04/1997,,20.72,16.51,19.19,43.59
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,5,199697,28/04/1997,,17.1,13.4,12.3,57.2
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,6,199798,3/03/1998,,30.62,20.32,25.62,23.44
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,6,199798,3/03/1998,,31.7,18.5,20.5,29.3
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,6,199798,3/03/1998,,22.15,14.58,14.52,48.76
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,7,199899,11/03/1999,,29.3,20.3,28.3,22.1
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,7,199899,11/03/1999,,29.34,17.2,23.9,29.56
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,7,199899,11/03/1999,,21.8,16.1,13.8,48.3
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,8,199900,26/03/2000,,30.95,17.77,27.05,24.22
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,8,199900,26/03/2000,,34.04,16.8,18.5,30.66
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,8,199900,26/03/2000,,24.99,15.72,10.3,48.99
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,9,200001,1/04/2001,,35.8,20.2,26.4,17.6
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,9,200001,1/04/2001,,38.29,17.67,22.54,21.5
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,9,200001,1/04/2001,,26.18,23.44,13.63,36.76
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,10,200102,15/11/2001,,48,21.1,17.1,13.8
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,10,200102,15/11/2001,,45.76,24.65,13.07,16.52
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,10,200102,15/11/2001,,31.87,21.74,7.43,38.97
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,11,200203,25/11/2002,,54.2,19.8,15.3,10.7
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,11,200203,26/11/2002,,51.8,20.6,11.7,15.9
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,11,200203,26/11/2002,,31.21,24.68,4.55,39.57
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,12,200304,25/02/2004,,42.93,21.22,24.04,11.81
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,12,200304,25/02/2004,,41,24.6,17.89,16.52
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,12,200304,25/02/2004,,30.44,23.57,12.76,33.22
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,13,200405,17/03/2005,,25.87,18.55,31.86,23.72
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,13,200405,17/03/2005,,35.5,25.2,25.3,14
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,13,200405,17/03/2005,,22.43,21.62,12.83,43.13
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,15,200607,17/03/2007,,34.1,26.8,28,11.1
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,15,200607,18/03/2007,,31.92,28.13,23.93,16.01
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,15,200607,19/03/2007,,23.55,27.52,13.21,35.72
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,17,200809,8/04/2009,,27.97,25.25,25.28,21.5
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,17,200809,8/04/2009,,28.53,22.32,21.32,27.84
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,17,200809,8/04/2009,,24.43,23.72,14.91,36.94
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,19,201011,23/03/2011,,34.8,28.3,24,12.9
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,19,201011,23/03/2011,,30.3,27.9,25.9,15.9
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,19,201011,24/03/2011,,27.83,31.64,14.43,26.09
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,21,201213,21/04/2013,,36.7,29.1,25.9,8.3
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,21,201213,21/04/2013,,30.56,26.27,28.23,14.94
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,21,201213,21/04/2013,,28.6,19.9,13,38.5
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,23,201415,19/01/2015,,44.7,27.2,21.8,6.3
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,23,201415,19/01/2015,,36.2,31.6,24.2,8
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,23,201415,19/01/2015,,44.8,17.1,10.9,27.2
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,25,201617,2/03/2017,,47.3,20.6,25.1,7
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,25,201617,2/03/2017,,33.4,30.5,25,11.1
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,25,201617,3/03/2017,,45.5,17.3,16.1,21.1
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,27,201819,30/04/2019,,65.83,10.18,6.07,17.91
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,27,201819,30/04/2019,,55.45,16.84,3.58,24.13
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,27,201819,30/04/2019,,50.35,4.57,3.99,41.09
WH,I,LANGFORD-BIRD REEF,20019S,1,-20.07795,148.873833,29,202021,9/02/2021,,71.65,8.17,5.67,14.52
WH,I,LANGFORD-BIRD REEF,20019S,2,-20.079667,148.8769,29,202021,9/02/2021,,66.5,18,3.6,11.9
WH,I,LANGFORD-BIRD REEF,20019S,3,-20.08175,148.879667,29,202021,10/02/2021,,53.01,4.2,3.6,39.2
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,2,199394,12/04/1994,,16.07,36.06,34.09,13.77
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,2,199394,12/04/1994,,31.25,15.57,29.46,23.71
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,2,199394,12/04/1994,,22.34,23.52,36.36,17.78
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,3,199495,21/02/1995,,22.69,33.71,33.01,10.59
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,3,199495,21/02/1995,,31.51,17.51,37.48,13.5
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,3,199495,22/02/1995,,21.61,26.75,38.88,12.75
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,4,199596,8/02/1996,,22.6,36.8,25.1,15.5
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,4,199596,8/02/1996,,34.33,19.09,28.81,17.78
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,4,199596,8/02/1996,,23.44,25.75,30.88,19.93
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,5,199697,23/04/1997,,14.02,34.79,26.55,24.64
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,5,199697,25/04/1997,,28.9,16.1,28.9,26.1
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,5,199697,25/04/1997,,22.96,28.65,27.85,20.54
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,6,199798,21/02/1998,,24.6,37,20.2,18.2
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,6,199798,21/02/1998,,37.41,19.15,21.22,22.22
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,6,199798,21/02/1998,,26.1,28.6,28.9,16.4
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,7,199899,13/03/1999,,18.21,38.26,27.55,15.98
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,7,199899,13/03/1999,,30.26,20.64,30.86,18.23
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,7,199899,13/03/1999,,23.97,29.5,31.09,15.44
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,8,199900,25/03/2000,,19.17,37.7,30.13,12.99
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,8,199900,25/03/2000,,31.2,18.75,30.31,19.73
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,8,199900,25/03/2000,,21.14,26.51,37.2,15.16
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,9,200001,29/03/2001,,28.46,30.37,27.46,13.71
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,9,200001,29/03/2001,,36.16,19.54,32.88,11.42
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,9,200001,29/03/2001,,28.87,23.16,32.41,15.56
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,10,200102,13/11/2001,,28.72,38.45,22.82,10
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,10,200102,13/11/2001,,43.85,21.52,22.52,12.11
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,10,200102,13/11/2001,,34,30.7,24.3,11
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,11,200203,1/12/2002,,34.73,37.12,18.93,9.21
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,11,200203,1/12/2002,,43.56,22.4,21.39,12.65
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,11,200203,1/12/2002,,38.38,25.03,26.15,10.44
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,12,200304,24/02/2004,,23.05,38.4,29.05,9.5
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,12,200304,24/02/2004,,37.77,25.16,27.76,9.32
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,12,200304,24/02/2004,,31.36,23.74,33.08,11.81
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,13,200405,16/03/2005,,20.8,35.7,35.5,8
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,13,200405,16/03/2005,,33.4,22.41,30.89,13.31
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,13,200405,16/03/2005,,25.75,24.13,40.96,9.17
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,15,200607,26/03/2007,,20.72,34.75,35.88,8.65
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,15,200607,26/03/2007,,33.72,21.69,35.37,9.23
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,15,200607,26/03/2007,,22.66,20.41,44.18,12.75
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,17,200809,6/04/2009,,21,36.4,28.2,14.4
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,17,200809,6/04/2009,,29.36,22.72,31.82,16.11
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,17,200809,6/04/2009,,23.7,22.3,42.9,11.1
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,19,201011,24/03/2011,,16.8,41.7,32.1,9.4
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,19,201011,24/03/2011,,23.3,29.5,34.7,12.5
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,19,201011,25/03/2011,,24.28,22.18,38.76,14.77
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,21,201213,20/04/2013,,23.2,38.3,27.9,10.6
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,21,201213,20/04/2013,,25.8,27.4,36.7,10.1
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,21,201213,20/04/2013,,29.5,26.8,38,5.7
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,23,201415,18/01/2015,,36.7,34.3,20.4,8.6
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,23,201415,18/01/2015,,27.5,33.9,29.4,9.2
WH,I,BORDER ISLAND REEF (NO 1),20067A,3,-20.170967,149.031967,23,201415,18/01/2015,,36,29.5,29.1,5.4
WH,I,BORDER ISLAND REEF (NO 1),20067A,1,-20.175317,149.035717,25,201617,4/03/2017,,25.5,41.2,27.5,5.8
WH,I,BORDER ISLAND REEF (NO 1),20067A,2,-20.1819,149.037717,25,201617,5/03/2017,,26.5,34.4,29.4,9.7
